25.886787 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
25.886787 solenoid Sol000 0.250000 0.020000 5.300000 
26.136787 drift Dt0000 0.076136 0.020000 
26.212923 drift Dt0000 0.098602 0.020000 
26.311525 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
26.611525 drift Dt0000 0.097688 0.020000 
26.709213 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
27.009213 drift Dt0000 0.097688 0.020000 
27.106901 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
27.406901 drift Dt0000 0.095595 0.020000 
27.502497 mark Mrk000 0.000000 -23.000000 
27.502497 drift Dt0000 0.055880 0.020000 
27.558377 drift Dt0000 0.076136 0.020000 
27.634513 solenoid Sol000 0.250000 0.020000 6.120000 
27.884513 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
27.884513 solenoid Sol000 0.250000 0.020000 6.120000 
28.134513 drift Dt0000 0.076136 0.020000 
28.210649 drift Dt0000 0.098602 0.020000 
28.309251 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
28.609251 drift Dt0000 0.175312 0.020000 
28.784563 drift Dt0000 0.072000 0.020000 
28.856563 drift Dt0000 0.116000 0.020000 
28.972563 mark Mrk000 0.000000 -23.000000 
28.972563 drift Dt0000 0.074000 0.020000 
29.046563 drift Dt0000 0.091000 0.020000 
29.137563 drift Dt0000 0.000000 0.020000 
29.137563 drift Dt0000 0.099000 0.020000 
29.236563 drift Dt0000 0.072000 0.020000 
29.308563 drift Dt0000 0.175312 0.020000 
29.483875 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
29.783875 drift Dt0000 0.095595 0.020000 
29.879470 mark Mrk000 0.000000 -23.000000 
29.879470 drift Dt0000 0.055880 0.020000 
29.935350 drift Dt0000 0.076136 0.020000 
30.011486 solenoid Sol000 0.250000 0.020000 6.150000 
30.261486 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
30.261486 solenoid Sol000 0.250000 0.020000 6.150000 
30.511486 drift Dt0000 0.076136 0.020000 
30.587622 drift Dt0000 0.098602 0.020000 
30.686225 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
30.986225 drift Dt0000 0.097688 0.020000 
31.083913 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
31.383913 drift Dt0000 0.097688 0.020000 
31.481601 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
31.781601 drift Dt0000 0.095595 0.020000 
31.877196 mark Mrk000 0.000000 -23.000000 
31.877196 drift Dt0000 0.055880 0.020000 
31.933076 drift Dt0000 0.076136 0.020000 
32.009212 solenoid Sol000 0.250000 0.020000 5.700000 
32.259212 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
32.259212 solenoid Sol000 0.250000 0.020000 5.700000 
32.509212 drift Dt0000 0.076136 0.020000 
32.585348 drift Dt0000 0.098602 0.020000 
32.683951 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
32.983951 drift Dt0000 0.097688 0.020000 
33.081639 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
33.381639 drift Dt0000 0.097688 0.020000 
33.479327 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
33.779327 drift Dt0000 0.095595 0.020000 
33.874922 mark Mrk000 0.000000 -23.000000 
33.874922 drift Dt0000 0.055880 0.020000 
33.930802 drift Dt0000 0.076136 0.020000 
